timestamp;date;time;PA_1_1_1;PPFD_IN_1_1_1;WD_1_1_1;WS_1_1_1;TA_1_1_1;RH_1_1_1;G_1_1_1;G_1_1_2;SWC_1_1_1;SWC_1_1_2;SWC_1_2_1;SWC_1_3_1;TS_1_1_1;TS_1_1_2;TS_1_2_1;TS_1_2_2;TS_1_3_1;TS_1_3_2;TS_1_4_1;TS_1_5_1;WTD;P_1_1_1
2020-01-05 14:00:00;05/01/2020;14:00;1016.3478;419.27171;116.3;1.575;7.7035386;63.4177126666667;2.84066964017305;21.5483637185665;20.5824855648502;69.6302807595339;69.8424729774047;73.5716047146847;7.05401113333333;6.13710533333333;6.64056396666667;6.02392263333333;6.13635253333333;5.89349973333333;6.787598;8.2304638;0.29018063;0
2020-01-05 14:30:00;05/01/2020;14:30;1016.2662;292.319033333333;112.566666666667;1.24866666666667;7.38486973333333;65.2013046666667;1.80321952195262;11.8067681646206;20.580851084515;69.6218486832856;69.8424091245316;73.5716952653206;6.9693482;6.2937541;6.70312893333333;6.23247276666667;6.2132803;5.97416063333333;6.78797026666667;8.230652;0.290066686666667;0
2020-01-05 15:00:00;05/01/2020;15:00;1016.28036666667;233.283806666667;131;1.06633333333333;7.21625;65.3754963333333;1.06359018297653;11.1712475950968;20.5804902719257;69.5834989389331;69.8382589057168;73.5715535318346;6.9944459;6.4023621;6.76577546666667;6.36688846666667;6.2846984;6.04673466666667;6.79597786666667;8.23357536666667;0.28999416;0
2020-01-05 15:30:00;05/01/2020;15:30;1016.29186666667;179.43382;118.6;0.972;6.73077146666667;67.4966526666667;-5.17491158315666;3.06342499024357;20.5789299200536;69.5733317481936;69.8265398705973;73.5716047144972;6.82056156666667;6.47555543333333;6.77418313333333;6.4594686;6.35744123333333;6.1126536;6.8175589;8.2433716;0.29006905;0
2020-01-05 16:00:00;05/01/2020;16:00;1016.25336666667;161.633236666667;81.7666666666667;0.666;6.513179;68.1264373333333;-8.88261155668064;-9.45194174529449;20.5799488971248;69.5577375999794;69.8266798247636;73.5724403687448;6.42132763333333;6.4081582;6.65182283333333;6.43625176666667;6.41369836666667;6.10092063333333;6.82395813333333;8.2431416;0.28999172;0
2020-01-05 16:30:00;05/01/2020;16:30;1016.21773333333;56.3788753333333;64.3333333333333;0.493;5.66957986666667;72.7189656666667;-9.79684211361778;-18.7943698410388;20.5794181463703;69.5579589928863;69.8266357089657;73.5731777584839;6.05639046666667;6.21612653333333;6.47625823333333;6.28609816666667;6.4538736;6.03717753333333;6.8312532;8.24526973333333;0.290034096666667;0
2020-01-05 17:00:00;05/01/2020;17:00;1015.93296666667;13.2013429;68.7;0.362666666666667;3.8205089;82.099992;-17.3185546198722;-24.2740098916945;20.5801824013039;69.5505292579769;69.826690473068;73.5716558972372;5.52869763333333;5.95709836666667;6.23799533333333;6.05072423333333;6.47465723333333;5.9274211;6.8415284;8.2391551;0.2899237;0
2020-01-05 17:30:00;05/01/2020;17:30;1015.77076666667;0.47586969;63.4666666666667;0.370333333333333;2.15302286666667;90.2271173333333;-21.5595950724606;-30.6400545387034;20.5942558978609;69.5419275367732;69.8282705423915;73.571510228122;4.84235123333333;5.6378235;5.8597646;5.75518393333333;6.47962953333333;5.74596256666667;6.85156643333333;8.23485203333333;0.289782313333333;0
2020-01-05 18:00:00;05/01/2020;18:00;1015.8188;0;68.6666666666667;0.394;1.12657962;95.8137036666667;-22.6320278470027;-32.2400014858663;20.6248498536561;69.541655234883;69.8427572699831;73.5714511717087;4.0988688;5.28769123333333;5.42227986666667;5.41289273333333;6.46276143333333;5.5541657;6.85826516666667;8.24109503333333;0.28971884;0
2020-01-05 18:30:00;05/01/2020;18:30;1015.85383333333;0;81.5333333333333;0.331333333333333;0.59223608;98.4447963333333;-19.0504630586329;-28.0634201510513;20.6258351856609;69.5345377434948;69.8389006864321;73.5716191485755;3.54819433333333;4.97986953333333;5.01579486666667;5.0880005;6.41844476666667;5.37200823333333;6.86508286666667;8.24578253333333;0.28978026;0
